price,freight_value
259.0,73.16
233.0,15.38
34.9,17.6
34.9,17.6
116.99,57.08
116.99,57.08
129.99,16.02
185.1,14.32
185.1,14.32
74.99,11.73
29.99,18.3
83.9,14.64
50.0,16.6
26.9,11.85
21.99,18.25
158.0,16.74
97.5,13.7
40.0,17.63
52.9,18.25
84.8,35.04
52.9,19.07
49.0,18.14
45.9,11.85
45.9,11.85
12.5,15.23
139.0,44.77
139.0,44.77
116.6,20.79
59.9,19.66
69.0,7.78
179.0,20.74
147.0,15.91
119.9,15.59
129.98,28.98
129.98,28.98
105.6,14.49
24.9,11.85
159.9,21.2
39.9,17.6
128.0,14.99
191.4,49.87
159.49,27.59
89.0,22.33
195.9,16.12
89.0,35.94
139.9,62.8
82.99,17.32
95.0,15.74
95.0,15.74
376.9,9.9
39.9,25.63
39.0,19.32
65.5,8.62
55.0,15.14
185.03,20.49
15.0,11.85
15.0,11.85
193.5,19.23
118.0,15.58
118.0,15.58
90.0,17.07
29.9,8.29
14.89,22.06
134.55,13.96
39.99,22.69
7.0,2.27
179.9,19.36
89.9,16.35
160.0,34.92
116.9,9.33
99.99,13.36
31.5,7.78
549.9,15.35
69.9,17.74
25.99,24.84
79.9,24.35
12.99,5.07
117.0,14.57
56.99,12.74
55.0,15.83
189.0,24.19
79.9,7.81
99.9,25.19
349.9,105.62
99.9,16.46
49.9,14.1
30.9,10.96
56.99,14.15
59.9,13.57
72.0,12.0
319.0,13.73
150.0,15.8
212.4,19.64
212.4,19.64
49.99,38.4
29.9,15.56
87.9,15.37
39.7,17.6
103.9,13.05
39.9,15.1
46.4,15.23
49.0,8.05
49.0,16.1
49.0,16.1
45.0,22.06
31.9,25.63
139.99,19.03
134.99,16.7
119.99,18.09
31.5,22.15
179.9,15.01
75.0,34.07
99.9,16.95
140.0,9.73
48.5,18.44
49.0,17.67
49.0,17.67
49.0,17.67
49.0,17.67
79.0,13.57
59.9,15.18
19.99,7.78
47.55,22.26
89.49,13.1
23.0,16.6
22.99,21.15
39.9,15.1
67.99,14.52
89.9,36.29
342.12,18.83
30.4,13.79
118.9,15.59
68.9,15.23
69.9,17.37
85.99,23.4
109.9,17.21
103.9,15.69
76.5,15.69
77.0,15.69
299.0,24.02
49.9,15.1
29.75,16.6
29.75,16.6
29.75,16.6
29.75,16.6
29.75,16.6
29.75,16.6
199.0,24.32
425.99,27.14
13.9,11.85
873.99,48.7
195.0,34.57
195.0,34.57
659.0,59.09
279.77,13.35
120.0,34.64
69.9,15.24
109.99,9.14
255.0,16.54
99.9,14.87
58.0,18.91
79.0,18.9
499.99,53.05
149.9,27.59
110.65,22.71
119.8,27.16
179.9,58.17
133.0,9.26
53.9,19.35
58.83,11.91
120.0,14.59
79.99,18.27
79.99,18.27
79.99,18.27
40.8,12.79
89.1,16.59
139.0,9.66
53.9,39.85
53.9,39.85
99.9,23.28
100.99,11.73
45.0,33.71
48.9,18.23
59.9,20.99
49.89,8.4
49.89,8.4
79.9,17.0
49.0,7.78
57.9,37.1
21.9,15.23
27.9,8.94
99.9,42.73
149.99,17.53
139.0,23.96
109.9,17.02
35.9,14.11
59.9,17.67
55.0,7.65
17.19,12.79
35.9,18.02
46.9,18.23
134.0,9.1
169.9,26.81
105.0,23.66
22.0,50.87
188.99,11.93
29.99,8.11
13.65,15.1
13.65,15.1
189.9,23.91
22.37,14.52
78.0,16.31
78.0,16.31
35.0,11.73
9.97,8.72
733.0,23.01
5.4,9.27
139.9,16.08
35.0,22.06
24.99,18.28
422.0,30.0
109.78,16.53
109.78,16.53
109.78,16.53
129.0,18.15
52.17,16.34
18.9,18.23
15.75,16.05
49.9,13.37
109.9,12.27
42.5,16.79
42.5,16.79
42.5,16.79
21.2,15.23
166.0,8.51
89.9,23.27
84.89,7.94
334.89,13.84
149.9,15.8
83.3,21.07
53.99,16.14
28.9,18.23
113.9,27.34
79.9,20.05
79.9,20.05
79.9,20.05
199.9,13.83
119.0,18.41
69.99,12.62
19.9,9.41
11.99,7.39
11.99,7.39
99.9,9.45
118.9,14.56
310.0,25.0
88.9,14.37
17.9,15.1
29.9,23.36
29.9,23.36
180.0,13.7
1050.0,250.57
71.1,7.78
15.0,19.04
55.73,44.85
49.9,17.6
59.9,39.02
99.9,68.13
37.99,18.23
90.0,17.88
115.99,23.39
139.0,220.04
31.9,28.82
65.5,18.56
199.0,0.0
109.9,18.02
99.0,9.06
86.4,19.57
213.9,14.08
213.9,14.08
75.0,16.97
193.0,53.83
31.9,8.27
149.9,53.41
39.0,18.23
27.3,15.1
419.9,29.89
158.0,53.24
59.0,15.16
149.0,7.91
96.0,23.92
65.9,47.84
67.9,18.25
35.0,15.23
145.0,12.24
58.9,14.49
45.0,15.1
18.9,16.92
48.99,7.78
39.9,7.94
58.9,24.96
38.9,25.63
99.0,18.79
18.9,15.1
181.0,16.9
179.9,59.92
29.0,8.54
38.95,7.53
89.9,4.94
101.99,41.16
294.99,26.58
22.99,10.96
104.99,20.81
31.9,15.79
109.9,15.53
88.34,24.83
1054.0,35.96
49.0,19.32
162.9,6.04
49.0,19.32
179.9,97.04
99.9,12.4
73.9,9.44
699.9,20.87
2399.0,39.51
20.9,18.25
174.9,31.87
12.84,19.32
99.0,23.27
94.76,29.59
233.0,16.39
49.0,7.78
160.0,26.4
149.99,14.07
36.0,7.39
36.0,7.39
199.0,17.64
80.0,15.31
27.49,8.97
12.9,15.23
29.99,14.1
84.0,13.61
45.97,13.42
249.0,13.24
569.0,25.69
56.99,8.72
149.9,8.81
53.9,0.0
53.9,0.0
136.76,15.27
39.99,15.1
259.9,60.83
39.99,11.3
150.0,21.54
89.9,16.82
49.98,13.01
43.0,16.32
109.9,22.7
20.0,7.78
129.9,18.16
109.99,28.15
112.0,14.95
63.9,23.25
89.99,27.58
14.9,15.1
17.5,15.1
169.99,13.09
36.49,11.85
69.9,15.24
41.0,27.27
41.0,27.27
41.0,27.27
86.9,16.24
59.9,16.18
59.9,11.92
157.77,12.6
157.77,12.6
27.9,12.86
149.9,12.75
248.99,15.49
49.99,11.37
159.77,9.93
149.99,40.38
50.89,13.48
849.0,16.55
159.0,20.41
39.9,16.79
99.0,12.19
110.0,18.87
28.99,18.3
129.0,13.94
119.9,20.08
209.9,16.22
44.9,19.58
44.9,22.02
124.8,19.84
194.9,16.11
4.99,11.85
35.9,15.23
15.0,15.1
15.32,14.1
389.0,40.27
49.9,7.39
199.0,34.93
120.0,27.38
59.99,15.17
59.0,15.16
59.0,15.16
24.99,7.78
129.8,23.78
21.5,18.25
21.5,18.25
55.0,19.36
16.29,18.23
49.9,15.1
48.5,7.6
179.99,51.13
236.99,28.61
170.0,27.49
339.9,20.27
125.0,15.63
18.3,7.78
84.99,16.35
35.79,25.63
35.79,25.63
35.79,25.63
27.9,7.94
100.0,19.45
130.0,19.45
59.99,19.33
21.99,12.79
119.9,23.56
34.5,17.17
349.99,19.89
76.8,15.79
75.99,15.79
129.0,34.44
24.5,15.1
72.9,16.27
259.9,44.62
26.9,16.79
26.9,16.79
125.46,14.0
107.0,34.55
55.0,16.15
127.27,20.08
99.9,23.5
99.9,23.5
54.9,16.82
44.0,7.78
22.0,11.73
93.1,17.36
69.99,20.89
53.9,21.35
69.9,14.8
53.99,7.78
95.0,15.55
119.9,16.47
229.99,8.47
117.3,14.43
215.97,15.59
29.99,7.78
142.5,12.5
38.0,16.6
40.0,8.27
149.9,39.1
129.0,20.14
79.9,12.9
159.0,27.87
129.99,18.16
27.9,14.52
59.0,13.43
55.0,12.73
69.9,19.98
19.49,22.06
49.99,16.32
213.9,16.25
59.0,11.91
84.99,8.79
68.0,11.98
50.9,19.06
49.59,11.73
150.0,15.13
17.0,10.96
69.9,19.73
29.9,8.27
16.37,15.1
16.37,15.1
99.99,18.8
29.99,15.79
16.5,7.78
81.5,13.59
189.9,32.08
85.0,16.29
79.99,8.75
23.8,15.79
59.9,19.39
84.99,14.36
37.0,13.71
180.0,21.75
34.99,10.96
64.9,15.55
307.3,48.65
89.99,59.17
79.9,7.42
599.0,22.29
29.5,15.98
23.9,15.1
69.9,19.68
199.9,24.2
180.0,16.14
49.4,9.94
27.9,24.55
900.0,68.06
149.9,39.1
149.0,27.77
149.0,15.79
79.9,14.14
57.9,12.85
69.9,17.74
44.9,14.44
90.0,16.39
90.0,16.39
90.0,16.39
54.99,14.7
35.0,14.22
19.9,7.11
35.0,14.22
19.0,18.23
157.99,15.86
19.0,15.1
90.0,44.48
167.99,26.02
44.0,62.33
38.4,9.34
38.4,9.34
38.4,9.34
59.99,16.18
56.99,8.72
48.9,9.26
199.0,18.64
25.0,8.88
25.05,25.63
69.99,15.24
17.9,15.58
89.06,3.9
17.9,15.58
17.9,15.58
17.9,15.58
49.0,15.79
497.0,28.32
159.9,21.52
199.9,18.65
34.99,14.1
59.9,13.08
141.4,11.61
517.65,21.72
34.9,25.63
22.99,8.29
599.0,30.51
64.9,15.66
64.99,27.74
65.9,16.71
119.0,11.85
37.5,17.6
64.99,18.71
58.67,15.29
53.99,7.78
19.99,7.78
224.0,19.45
25.99,14.1
44.05,18.11
149.0,18.29
149.0,18.29
1005.63,63.59
59.9,28.9
115.99,18.69
39.9,17.6
50.9,13.38
99.0,9.05
79.9,15.31
229.0,59.39
56.99,13.42
34.9,15.1
12.9,11.85
69.99,9.34
18.15,15.88
49.0,15.88
29.98,15.23
790.0,80.11
75.9,14.28
199.9,17.16
199.9,17.16
199.9,17.16
199.9,17.16
325.0,14.71
74.9,16.96
79.0,38.1
56.0,12.83
56.0,12.83
62.9,15.21
69.9,15.21
255.61,28.05
48.9,17.6
14.5,11.73
14.5,11.73
70.0,21.79
85.5,13.04
69.99,11.1
357.0,27.78
39.0,22.2
145.0,18.89
39.0,12.79
57.99,11.15
5.9,14.1
27.9,18.23
279.0,16.7
99.0,14.46
23.99,15.23
139.99,15.73
189.99,45.41
155.37,39.14
220.0,14.1
34.9,22.89
160.0,19.0
129.9,15.66
29.5,62.38
35.0,22.85
429.98,35.0
135.21,18.83
26.9,18.23
12.5,11.85
102.9,22.65
229.04,19.32
16.99,15.1
129.0,52.91
162.9,21.63
35.95,19.32
119.9,38.39
56.85,16.84
609.0,30.34
18.9,16.79
25.99,16.92
799.0,66.33
35.0,37.16
869.0,44.13
120.0,23.38
39.9,12.94
689.89,40.15
39.0,34.15
49.95,15.1
18.99,14.11
24.9,8.64
24.9,8.64
57.81,16.84
611.0,60.51
299.9,19.98
79.99,19.75
69.99,18.06
125.0,18.98
85.0,11.8
85.0,11.8
149.0,15.79
179.9,12.76
99.0,13.71
39.9,8.72
799.0,23.16
110.0,0.0
79.99,9.37
139.9,20.32
20.3,11.85
599.0,82.42
39.9,14.1
130.0,23.71
429.9,17.1
129.9,12.91
109.7,16.47
109.7,16.47
39.9,17.63
98.0,18.79
75.0,7.79
34.9,7.78
99.0,10.0
98.0,16.26
80.0,17.81
140.9,14.33
149.0,41.33
92.97,23.45
209.0,16.56
39.9,14.1
74.99,30.33
56.99,15.15
49.89,7.78
335.0,17.1
97.9,11.89
122.99,30.11
89.9,23.21
38.99,7.53
79.9,12.06
40.9,16.79
125.0,21.58
65.0,31.78
150.97,0.2
69.6,18.59
24.99,15.56
335.21,42.34
69.36,16.74
13.99,15.56
349.9,31.98
55.0,14.75
120.0,25.68
59.9,16.85
56.0,16.64
58.9,21.25
58.9,21.25
42.0,15.23
77.0,15.29
70.9,60.79
89.9,42.91
8.9,8.27
24.9,15.1
109.9,12.27
69.9,15.7
40.0,8.72
38.0,10.16
14.0,10.16
242.0,59.31
88.0,17.06
88.0,17.06
39.9,14.11
84.9,17.84
29.9,16.92
29.99,15.1
42.99,27.07
199.0,0.0
59.9,14.15
79.9,9.37
679.0,19.5
38.25,16.11
69.5,11.73
69.5,11.73
181.0,21.76
35.99,7.39
249.0,61.97
49.9,9.44
179.9,12.76
176.6,9.0
215.0,13.41
129.0,18.15
699.4,27.7
208.69,16.56
28.9,15.1
21.99,14.1
11.99,7.78
466.0,64.17
118.5,27.15
34.68,14.1
49.9,12.48
24.9,1.88
169.9,37.65
59.9,15.17
89.9,13.65
89.9,16.88
57.99,11.15
46.99,17.63
130.0,16.67
39.9,14.1
1449.0,29.45
96.99,37.59
21.89,17.06
114.9,18.05
122.99,15.61
29.9,15.1
29.9,15.1
35.0,26.89
34.9,37.15
159.99,15.88
119.2,13.85
70.0,31.36
25.9,8.72
239.0,14.11
239.0,14.11
99.0,18.74
53.9,8.11
53.9,8.11
53.9,8.11
53.9,8.11
29.9,7.79
55.0,7.65
16.9,7.78
23.2,29.55
129.9,25.75
34.3,18.23
89.99,45.09
59.9,12.86
150.0,28.03
131.9,17.66
19.9,12.8
84.99,27.13
55.0,14.14
55.0,14.14
49.9,11.85
55.0,22.97
149.9,9.02
79.9,15.77
95.0,15.42
79.9,18.8
49.9,10.96
389.0,83.54
75.0,19.95
205.0,13.74
53.0,16.13
64.89,22.16
139.9,19.52
35.0,9.0
479.0,19.92
568.0,40.67
92.9,21.14
99.99,14.45
99.99,14.45
35.0,16.11
159.9,18.37
14.9,18.23
179.0,17.99
68.7,22.8
184.9,15.46
99.0,50.76
199.9,27.48
69.9,22.42
54.4,12.72
80.0,12.69
179.99,43.65
79.98,77.4
79.98,77.4
37.95,11.85
37.95,11.85
37.95,11.85
279.9,16.71
139.99,57.24
68.0,20.92
192.99,35.02
139.9,15.73
64.9,11.95
109.0,30.29
79.9,36.91
89.99,50.5
64.8,11.06
109.9,14.37
18.9,12.48
105.0,3.4
188.9,22.69
199.9,21.89
199.9,21.89
27.0,9.34
89.9,12.13
99.9,19.67
95.0,7.53
459.9,18.43
834.56,99.14
138.0,25.81
15.0,15.1
89.9,23.13
118.8,18.08
139.9,13.32
38.0,12.69
79.9,15.31
58.99,16.66
49.0,17.64
39.99,13.71
99.0,22.56
21.99,15.1
16.99,15.1
21.9,9.34
139.94,30.82
38.0,26.43
38.0,26.43
38.0,26.43
246.62,37.05
59.0,105.33
19.95,11.85
134.9,9.68
28.99,24.97
17.9,6.24
149.0,8.81
22.99,15.23
39.9,17.63
618.0,65.07
59.9,17.67
89.99,18.52
29.5,13.08
135.0,42.81
94.9,18.23
49.0,8.29
159.99,15.88
48.9,19.53
49.9,20.99
49.9,20.99
114.0,18.9
54.88,22.09
28.99,7.78
35.99,16.11
159.0,26.61
15.12,9.43
49.99,18.45
75.0,21.02
29.0,17.63
95.0,17.78
120.0,26.46
89.9,15.38
112.9,23.37
99.99,17.43
72.0,14.25
27.9,7.87
78.0,18.43
14.5,15.1
79.0,15.31
34.9,14.52
86.0,15.7
79.0,15.3
94.99,15.41
57.0,15.28
275.0,8.79
59.9,19.66
83.49,8.33
10.99,11.85
40.0,8.72
40.0,8.72
149.9,23.37
24.89,12.48
122.9,13.2
13.65,11.85
129.9,23.49
49.99,13.69
89.9,12.76
55.0,7.78
79.9,18.44
118.9,18.71
27.9,14.52
72.99,18.61
72.99,18.61
629.9,29.25
69.9,21.13
29.0,14.1
44.0,14.1
83.99,16.35
45.65,15.1
17.9,11.85
35.0,7.78
29.98,18.23
139.99,21.06
13.65,14.1
25.9,16.11
25.9,15.11
399.9,93.75
89.99,34.49
89.99,34.49
70.0,15.37
109.9,8.96
22.9,15.1
379.0,43.63
149.0,14.79
130.0,17.16
62.9,16.2
62.9,16.2
28.9,25.63
168.99,15.93
72.48,9.94
58.0,7.39
370.0,28.85
84.2,44.58
199.0,18.1
27.9,9.64
129.99,7.23
45.9,9.34
199.9,14.87
219.9,17.74
34.9,15.23
28.0,11.85
712.3,65.07
70.9,17.78
43.8,19.32
26.0,9.44
75.0,21.02
149.0,18.29
49.9,28.39
149.99,15.29
24.9,14.52
39.99,8.4
249.9,20.05
99.99,23.28
59.9,17.67
129.9,46.86
195.0,13.81
27.99,15.1
9.4,7.55
14.9,9.27
289.99,46.49
39.5,18.23
115.0,17.72
115.0,16.57
18.0,17.06
44.9,15.41
414.62,59.16
17.49,7.87
17.49,7.87
29.8,16.11
193.0,24.15
59.9,13.44
39.99,7.39
139.99,16.95
18.99,10.96
64.9,34.25
38.25,16.11
19.9,15.1
88.0,17.87
25.0,15.23
31.9,7.78
104.9,33.18
50.4,8.29
79.0,13.57
45.0,15.23
67.99,27.46
14.9,7.39
14.9,7.39
39.89,8.88
54.49,15.13
24.99,15.28
45.0,16.11
34.9,13.08
18.9,22.06
53.9,19.57
139.9,23.85
20.9,7.55
243.5,35.63
89.9,14.8
79.0,23.35
160.9,41.89
21.9,15.1
59.9,16.67
59.9,16.67
76.9,9.35
59.9,13.44
39.9,8.11
24.9,14.52
24.9,14.52
24.9,14.52
259.9,22.31
76.0,14.62
59.55,14.18
69.9,12.76
35.0,7.78
159.9,15.88
69.9,12.43
139.99,17.91
19.99,21.15
19.99,21.15
15.0,14.1
39.0,19.32
39.9,16.79
29.9,9.34
38.7,18.23
37.5,28.75
59.99,15.17
149.9,53.18
35.0,18.05
49.99,11.73
19.95,15.23
53.99,12.82
169.99,16.95
126.99,15.06
549.9,25.78
149.65,19.15
122.99,18.43
24.99,7.39
99.9,16.46
64.9,28.85
339.0,21.13
26.0,15.79
24.99,15.1
26.0,15.28
39.9,7.78
109.0,18.01
10.0,18.23
15.75,10.96
29.99,15.23
29.99,15.23
144.99,18.26
74.9,13.1
99.9,37.61
74.99,18.45
113.0,21.84
34.9,15.23
149.9,38.6
42.9,8.88
95.9,7.93
99.0,17.94
119.9,17.28
122.99,21.13
59.49,13.76
59.49,13.76
159.9,19.4
18.95,25.0
18.95,25.0
143.54,21.49
59.0,32.29
86.9,3.23
18.99,7.39
34.99,15.1
70.0,15.03
79.9,7.81
19.44,10.96
309.9,23.88
148.0,13.17
25.9,15.28
169.99,13.74
160.0,22.83
115.0,16.44
176.99,96.63
29.9,10.96
27.7,11.85
299.0,22.58
51.92,12.7
299.9,9.84
49.9,19.04
49.9,15.1
33.0,11.85
65.0,22.16
39.58,11.85
109.9,12.67
275.0,17.65
28.99,7.87
130.0,18.71
130.0,18.71
59.9,12.76
128.89,12.4
196.8,22.46
147.9,34.7
29.9,8.11
65.0,13.81
299.0,14.18
47.9,15.1
59.9,11.92
109.0,18.84
151.0,15.72
199.0,0.0
96.9,14.77
598.99,15.69
160.0,30.53
135.0,19.92
26.9,7.78
150.0,20.41
19.9,34.15
67.9,8.72
93.0,16.62
92.99,17.9
99.49,15.58
67.9,15.24
16.48,12.48
289.0,70.17
29.5,19.84
109.9,18.36
79.9,19.75
114.9,18.05
94.0,9.19
64.99,14.62
119.0,20.07
99.49,8.81
29.9,14.52
47.49,19.32
117.3,22.29
20.0,18.23
193.0,38.9
24.99,15.23
53.0,15.12
57.89,11.43
29.99,22.06
69.5,13.15
99.49,16.78
199.9,17.16
69.49,19.46
21.9,7.39
56.0,15.14
299.0,29.1
199.0,14.13
79.99,14.31
155.97,19.19
19.9,11.85
219.0,19.63
28.0,15.1
229.9,16.36
129.0,13.92
229.99,66.42
53.99,22.09
59.9,17.67
69.9,23.36
155.0,12.59
93.0,13.31
64.99,27.51
26.9,19.32
109.9,36.85
430.0,20.89
492.04,12.26
27.93,8.72
89.9,17.88
27.3,8.27
22.9,16.11
59.98,15.17
59.9,13.08
12.99,9.34
49.0,7.78
329.9,58.54
169.9,22.66
49.8,25.63
59.9,18.3
53.0,16.34
53.0,16.34
119.99,34.2
17.99,18.23
46.9,17.63
129.99,29.26
39.0,7.78
39.0,7.78
39.0,7.78
113.9,13.92
49.99,11.73
39.9,22.06
149.87,16.81
39.9,7.78
122.99,14.61
277.0,17.7
59.9,24.36
89.99,8.98
115.9,15.91
89.99,23.62
58.0,18.21
79.9,27.84
79.9,27.84
79.9,27.84
79.9,27.84
79.9,27.84
79.9,27.84
94.0,21.5
89.9,12.13
59.9,32.4
59.9,32.4
59.9,16.2
29.9,8.11
30.21,16.79
84.99,8.79
37.0,24.61
190.0,24.13
35.0,21.43
119.9,73.56
139.99,36.84
59.99,13.44
74.9,17.77
74.9,17.77
18.9,7.71
56.99,11.9
589.0,13.11
27.97,18.0
99.9,17.95
17.9,15.23
17.9,15.23
299.0,26.93
9.0,15.1
89.0,73.57
89.9,23.43
214.5,21.99
146.5,12.42
49.0,7.6
42.8,17.92
49.9,24.84
103.97,34.0
49.9,15.98
106.9,8.91
49.9,64.8
247.0,19.61
92.0,21.13
89.99,15.38
53.9,19.35
53.9,19.35
109.0,21.7
39.99,19.04
21.96,18.23
144.9,14.03
239.9,9.26
119.9,63.99
37.9,18.28
35.49,15.1
49.99,7.61
195.9,14.39
64.99,60.51
219.0,24.11
13.9,11.85
59.9,13.57
48.9,18.23
22.9,18.26
19.99,14.52
57.6,38.95
79.9,19.53
221.6,75.5
45.0,16.32
45.0,16.32
119.0,31.52
209.9,18.18
209.9,18.18
219.9,18.79
29.9,14.08
519.99,19.89
285.97,35.8
63.9,13.57
955.0,17.71
199.0,40.6
21.89,19.06
39.0,14.52
101.75,23.29
99.99,11.9
58.99,16.73
39.97,18.23
249.0,12.35
109.9,18.85
72.9,15.26
199.0,16.14
199.99,15.57
899.0,26.69
22.9,15.1
40.0,13.37
15.75,10.96
59.9,12.55
39.99,18.23
60.9,18.23
46.9,19.84
24.99,15.1
339.0,44.72
74.9,9.27
45.0,16.79
79.0,16.99
92.5,15.75
12.9,15.1
240.0,19.56
159.9,15.87
99.0,49.71
25.0,16.11
129.0,26.98
74.99,20.6
89.9,25.47
181.0,21.76
98.99,17.13
169.99,17.16
21.99,15.1
290.0,16.23
29.9,14.08
259.98,34.52
13.9,15.23
69.9,13.08
35.0,24.58
35.0,24.58
279.9,17.59
135.9,18.52
49.7,34.44
34.99,15.23
34.99,15.23
129.9,15.98
99.0,17.94
29.35,16.11
154.9,18.33
24.98,15.1
24.98,15.1
24.98,15.1
99.9,17.54
129.0,22.61
169.99,28.57
19.9,11.85
16.9,15.1
153.0,18.32
32.99,18.23
350.0,11.2
31.9,17.63
87.85,17.86
149.99,19.15
48.9,11.85
55.0,15.14
12.9,14.1
13.65,14.1
13.65,14.1
12.9,14.1
399.0,20.67
39.9,10.96
16.9,12.48
42.9,15.11
159.99,20.31
169.99,28.14
129.49,13.21
395.0,17.52
119.98,58.92
29.0,14.1
18.9,12.48
125.0,23.45
399.9,63.54
108.0,19.3
16.99,7.39
50.9,17.61
105.0,16.7
219.99,9.73
22.0,7.41
33.9,18.34
32.99,22.67
32.99,22.67
41.99,7.39
132.0,34.46
53.99,7.78
320.0,12.87
149.9,29.45
839.99,18.32
125.0,8.14
89.9,17.88
91.49,17.89
99.0,14.42
24.5,15.1
39.9,7.39
17.99,16.11
17.99,16.11
249.9,18.14
55.0,15.14
115.0,21.3
49.9,15.79
99.9,0.0
13.65,7.39
245.0,19.59
49.9,17.6
119.99,15.01
89.9,9.38
29.0,15.23
32.64,13.37
44.99,7.58
44.99,7.58
44.99,7.58
44.99,7.58
42.49,7.56
44.1,16.11
44.1,16.11
78.0,14.3
83.9,9.0
69.9,9.0
139.0,21.46
69.99,14.24
95.15,16.92
59.9,27.27
16.9,10.96
199.0,48.25
27.9,7.46
44.9,12.79
839.99,56.38
49.0,15.44
153.9,18.96
40.5,19.32
42.97,13.88
182.0,18.52
447.0,19.84
75.0,11.92
37.9,21.15
134.17,27.38
58.0,18.51
29.99,16.32
239.99,14.67
39.0,12.69
56.0,14.14
79.9,21.01
179.0,22.75
680.0,158.38
143.0,38.55
62.99,11.73
69.99,18.07
59.0,17.66
519.0,68.72
129.99,18.16
138.0,17.4
59.9,13.44
59.9,13.44
899.0,21.17
119.9,21.33
56.99,16.16
47.25,15.1
129.9,50.0
175.0,19.11
20.0,8.29
69.0,14.23
75.9,18.1
75.9,18.1
29.0,18.23
395.9,18.21
35.0,15.1
35.0,7.78
56.99,11.9
549.9,30.17
109.9,14.86
84.0,17.3
79.0,15.3
24.99,7.39
44.0,7.39
39.99,18.38
75.0,18.63
69.9,19.73
65.0,11.73
635.9,43.53
69.9,17.74
38.4,9.34
161.25,13.57
122.99,18.14
122.99,18.14
39.9,11.15
69.0,15.16
49.0,15.16
144.0,13.45
27.99,22.06
27.99,22.06
27.99,22.06
300.0,20.18
99.99,26.78
2999.0,17.01
69.59,17.42
53.9,13.46
99.0,19.93
78.0,7.81
77.0,11.87
27.9,7.87
55.0,12.83
119.9,9.75
9.99,7.39
99.9,14.79
35.9,18.35
35.9,18.35
120.9,17.1
390.0,23.81
109.9,15.46
91.9,15.45
68.2,16.92
49.9,18.23
49.99,9.1
225.9,14.7
135.0,62.97
45.0,12.79
199.99,22.03
72.62,16.27
35.0,19.93
35.0,19.93
35.0,19.93
49.0,35.93
59.99,17.67
67.9,8.72
164.9,15.91
395.0,17.52
148.0,13.48
229.9,16.71
59.5,17.16
34.99,15.79
78.0,22.09
67.0,22.09
51.9,18.24
49.9,14.12
119.0,33.38
74.9,36.86
135.9,32.28
76.9,9.35
49.9,20.99
45.9,12.69
45.9,12.69
179.9,16.01
199.0,16.14
298.0,21.58
69.9,16.12
65.9,22.39
32.79,18.33
44.9,9.09
169.0,15.18
220.0,24.34
24.99,15.1
56.99,8.72
686.21,53.82
549.9,31.21
29.99,14.52
31.99,7.48
16.9,34.15
16.9,34.15
16.9,34.15
16.9,34.15
1199.9,23.16
64.98,9.58
42.49,52.48
110.0,13.07
119.9,19.81
119.9,15.6
99.0,15.57
99.0,15.57
57.99,11.91
90.0,19.6
119.98,23.78
49.9,15.56
101.0,24.79
199.9,16.1
169.0,57.95
17.9,15.1
183.9,15.46
89.99,15.38
79.9,12.06
49.0,15.1
49.0,15.1
43.0,22.23
62.9,18.06
93.99,18.9
89.18,9.44
44.0,7.74
29.3,15.48
29.3,15.48
14.9,7.71
79.99,14.55
79.99,14.55
61.9,0.62
599.0,49.61
74.9,9.92
179.99,45.72
70.0,8.88
28.9,9.27
28.9,9.27
53.9,19.35
29.9,25.19
129.0,65.89
113.0,18.0
299.0,20.33
148.0,15.79
199.9,28.38
93.0,18.93
35.0,14.1
39.0,14.1
59.9,13.44
59.9,13.44
59.9,13.44
139.9,14.0
289.9,28.58
969.99,70.56
469.0,14.67
50.0,9.34
110.0,14.16
81.5,15.32
25.99,14.1
174.99,18.47
14.7,15.1
44.9,16.11
38.4,3.11
38.4,3.11
38.4,3.11
44.99,15.23
12.9,10.96
15.5,8.29
15.5,8.29
49.99,16.11
19.9,7.39
99.7,42.73
110.0,14.43
72.0,14.43
68.0,14.43
99.99,12.09
72.0,13.62
32.5,18.33
38.9,14.52
21.9,15.25
179.9,39.53
49.9,13.37
39.99,11.85
85.99,14.77
19.9,7.78
19.9,7.78
19.9,7.78
19.9,7.78
19.9,7.78
89.9,9.44
12.0,15.1
169.99,20.68
144.9,20.5
79.9,16.53
119.9,21.92
169.0,12.52
24.0,15.23
10.0,24.84
23.49,24.66
315.0,24.98
559.0,37.27
79.0,15.3
79.9,28.96
79.9,28.96
49.9,14.52
99.0,8.57
150.0,15.8
55.6,37.08
169.0,15.93
289.9,17.95
99.0,1.71
1389.9,24.8
60.2,18.3
89.99,25.91
146.99,20.52
210.0,17.1
349.9,24.38
130.0,20.15
79.9,19.8
48.9,9.26
13.99,18.23
11.55,14.1
149.9,19.95
14.99,12.0
11.99,3.55
56.99,8.72
44.0,18.36
29.3,18.36
119.9,18.41
56.89,15.16
19.9,9.34
219.9,14.56
78.0,15.65
174.33,18.5
62.0,8.59
449.99,14.35
27.9,7.46
48.9,13.71
47.9,18.14
47.9,18.14
24.99,14.1
39.9,16.79
87.5,17.05
17.0,12.43
17.0,12.43
35.0,14.1
35.0,14.1
53.0,11.87
40.0,18.59
175.99,17.42
89.99,11.65
54.9,8.54
84.99,14.34
169.9,21.68
49.99,20.97
162.7,20.98
59.99,16.39
79.89,8.75
39.9,7.78
29.9,8.29
39.0,34.15
99.99,15.91
